"OPPORTUNITY_ZONE_FIPS","LOCALE_FIPS_CODE","ZONE_TYPE","PERCENT_BLACK_OR_AFRICAN_AMERICAN","PERCENT_AMERICAN_INDIAN_OR_ALASKA_NATIVE","PERCENT_ASIAN","PERCENT_NATIVE_HAWAIIAN_OR_PACIFIC","PERCENT_TWO_OR_MORE_RACES","PERCENT_WHITE","PERCENT_HISPANIC_OR_LATINO","PERCENT_OTHER_RACES","PERCENT_BELOW_10_YOA","PERCENT_10_TO_64_YOA","PERCENT_64_PLUS_YOA","TOTAL_THRESHOLD_CRITERIA_EXCEEDED","TOTAL_CATEGORIES_EXCEEDED","DISADVANTAGED_WITHOUT_CONSIDERING_NEIGHBORS","DISADVANTAGED_BASED_ON_NEIGHBORS_AND_RELAXED_LOW_INCOME_THRESHOLD_ONLY","DISADVANTAGED_DUE_TO_TRIBAL_OVERLAP","DISADVANTAGED","PERCENTAGE_DISADVANTAGED_BY_AREA","PERCENT_NEIGHBORS_DISADVANTAGED","TOTAL_POPULATION","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","LOW_INCOME","INCOME_ESTIMATED_ON_NEIGHBOR_INCOME","GTET_90_PERCENTILE_EXPECTED_AGRICULTURE_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_AGRICULTURAL_LOSS_RATE","EXPECTED_AGRICULTURAL_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_BUILDING_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_BUILDING_LOSS_RATE","EXPECTED_BUILDING_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_POPULATION_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_POPULATION_LOSS_RATE","EXPECTED_POPULATION_LOSS_RATE","PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS_AND_LOW_INCOME","PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS_AND_LOW_INCOME","GTET_90_PERCENTILE_ENERGY_BURDEN_AND_LOW_INCOME","PERCENTILE_ENERGY_BURDEN","ENERGY_BURDEN","GTET_90_PERCENTILE_PM25_EXPOSURE_AND_LOW_INCOME","PERCENTILE_AIRBORNE_PM25","AIRBORNE_PM25","GTET_90_PERCENTILE_DIESEL_PARTICULATE_MATTER_AND_LOW_INCOME","PERCENTILE_DIESEL_PARTICULATE_MATTER_EXPOSURE","DIESEL_PARTICULATE_MATTER_EXPOSURE","GTET_90_PERCENTILE_TRAFFIC_PROXIMITY_AND_LOW_INCOME","PERCENTILE_TRAFFIC_PROXIMITY_AND_VOLUME","TRAFFIC_PROXIMITY_AND_VOLUME","GTET_90_PERCENTILE_FOR_DOT_TRANSIT_BARRIERS_AND_LOW_INCOME","PERCENTILE_DOT_TRAVEL_BARRIERS_SCORE","GTET_90_PERCENTILE_HOUSING_BURDEN_AND_LOW_INCOME","PERCENTILE_HOUSING_BURDEN","PERCENT_HOUSING_BURDEN","GTET_90_PERCENTILE_FOR_LEAD_PAINT","MEDIAN_HOUSE_VALUE_BELOW_90_PERCENTILE_AND_LOW_INCOME","PERCENTILE_PRE_1960S_HOUSING","PERCENT_PRE_1960S_HOUSING","PERCENTILE_MEDIAN_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","MEDIAN_DOLLAR_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND_AND_LOW_INCOME","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENT_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","AREA_GTET_35_ACRES","HISTORIC_UNDERINVESTMENT_AND_LOW_INCOME","HISTORIC_UNDERINVESTMENT","PERCENTILE_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","PERCENT_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","GTET_90_PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_FACILITIES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_SITES","PROXIMITY_TO_HAZARDOUS_WASTE_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES","PROXIMITY_TO_SUPERFUND_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","FORMERLY_USED_DEFENSE_SITE_IN_TRACT","ABANDONED_MINE_IN_TRACT","ABANDONED_MINE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","ABANDONED_MINE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","GTET_90_PERCENTILE_WASTEWATER_DISCHARGE_AND_LOW_INCOME","PERCENTILE_WASTEWATER_DISCHARGE","WASTEWATER_DISCHARGE","GTET_90_PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS_AND_LOW_INCOME","PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS","LEAKY_UNDERGROUND_STORAGE_TANKS","GTET_90_PERCENTILE_ASTHMA_AND_LOW_INCOME","PERCENTILE_ASTHMA_GTET_18_YOA","PERCENT_ASTHMA_GTET_18_YOA","GTET_90_PERCENTILE_FOR_DIABETES_AND_LOW_INCOME","PERCENTILE_DIAGNOSED_DIABETES_GTET_18_YOA","DIAGNOSED_DIABETES_GTET_18_YOA","GTET_90_PERCENTILE_HEART_DISEASE_AND_LOW_INCOME","PERCENTILE_CORONARY_HEART_DISEASE_GTET_18_YOA","PERCENT_CORONARY_HEART_DISEASE_GTET_18_YOA","GTET_90_PERCENTILE_LOW_LIFE_EXPECTANCY_AND_LOW_INCOME","PERCENTILE_LOW_LIFE_EXPECTANCY","LIFE_EXPECTANCY_YEARS","GTET_THE_90_PERCENTILE_FOR_LOW_MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN_AND_LOW_HS_ATTAINMENT","PERCENTILE_LOW_MEDIAN_INCOME_AS_PERCENT_AREA_MEDIAN_INCOME","MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN","GTET_THE_90_PERCENTILE_HOUSEHOLDS_IN_LINGUISTIC_ISOLATION_AND_LOW_HS_ATTAINMENT","PERCENTILE_LINGUISTIC_ISOLATION","PERCENT_LINGUISTIC_ISOLATION","GTET_90_PERCENTILE_UNEMPLOYMENT_AND_LOW_HS","PERCENTILE_UNEMPLOYMENT","PERCENT_UNEMPLOYMENT","GTET_90_PERCENTILE_HOUSEHOLDS_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_ATTAINMENT","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_RESIDENTS_NOT_CURRENTLY_ENROLLED_IN_HIGHER_ED","UNEMPLOYMENT_PERCENT_ISLAND_AREAS_AND_STATES_AND_PR","PERCENTAGE_HOUSEHOLDS_BELOW_100_PERCENT_OF_FEDERAL_POVERTY_LINE_ISLAND_AREAS_AND_STATES_AND_PR","GTET_90_PERCENTILE_FOR_UNEMPLOYMENT_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_LOW_AREA_MEDIAN_HOUSEHOLD_INCOME_AND_LOW_HS_EDUCATION_ISLAND_AREAS","NUMBER_OF_TRIBAL_AREAS_ALASKA","NAMES_TRIBAL_AREAS","PERCENT_WITHIN_TRIBAL_AREAS"
"01073001200","001200","LOW_INCOME_COMMUNITY","0.96","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.08","0.71","0.2","8","7.0","True","False","","True","100","87.0","2464.0","0.87","0.49","True","False","False","12.0","0.0011","True","98.0","0.2761","False","57.0","0.0002","87.0","22.0","False","False","76.0","19.0","False","False","True","97.0","7.0","False","83.0","9.91","True","97.0","0.96","False","62.0","465.42","False","51.0","False","74.0","31.0","False","86.0","67.0","2.0","55900.0","False","False","5186.0","69.0","True","True","True","0.62","0.0","False","66.0","1.78","False","80.0","0.16","True","94.0","2.9","","","False","False","False","False","False","80.0","0.05","False","73.0","4.58","False","77.0","1070.0","True","97.0","2060.0","False","81.0","790.0","False","83.0","74.5","True","95.0","44.0","False","56.0","2.0","True","90.0","11.0","False","82.0","51.0","68.0","17.0","50.0","10.0","97.0","20.0","28.0","False","False","False","","","",""
"01073001400","001400","LOW_INCOME_COMMUNITY","0.91","0.0","0.0","0.0","0.0","0.0","0.06","0.07","0.08","0.72","0.18","9","6.0","True","True","","True","100","100.0","1946.0","0.78","0.4","True","False","False","8.0","0.0005","True","91.0","0.0895","False","55.0","0.0002","88.0","23.0","False","False","33.0","0.0","False","False","True","97.0","7.0","False","83.0","9.94","True","93.0","0.65","True","95.0","3260.33","False","37.0","False","34.0","18.0","False","84.0","64.0","5.0","67800.0","False","False","4212.0","55.0","True","True","True","0.5","0.0","False","80.0","3.34","False","86.0","0.21","False","87.0","1.81","","","False","False","False","False","False","84.0","0.1","False","64.0","3.16","False","83.0","1110.0","True","98.0","2240.0","True","92.0","910.0","True","96.0","71.0","False","83.0","62.0","False","58.0","2.0","True","90.0","11.0","False","78.0","48.0","86.0","28.0","75.0","17.0","92.0","8.0","29.0","False","False","False","","","",""
"01073001500","001500","LOW_INCOME_COMMUNITY","0.94","0.0","0.0","0.0","0.0","0.04","0.01","0.0","0.07","0.7","0.21","14","6.0","True","True","","True","100","100.0","2555.0","0.95","0.62","True","False","False","","0.0","False","75.0","0.0357","False","58.0","0.0002","64.0","10.0","False","False","33.0","0.0","False","False","True","99.0","9.0","False","83.0","9.94","True","93.0","0.66","True","94.0","2733.51","False","64.0","True","92.0","46.0","False","69.0","44.0","1.0","49900.0","False","False","4326.0","57.0","True","True","True","0.91","0.03","False","84.0","4.34","True","90.0","0.29","False","83.0","1.48","","","False","False","False","False","False","79.0","0.04","False","72.0","4.33","True","94.0","1250.0","True","99.0","2350.0","True","94.0","950.0","True","99.0","67.59","True","98.0","34.0","False","44.0","1.0","True","94.0","13.0","True","94.0","67.0","95.0","41.0","88.0","25.0","95.0","7.0","36.0","False","False","False","","","",""
"01073001600","001600","LOW_INCOME_COMMUNITY","0.82","0.0","0.0","0.0","0.0","0.15","0.01","0.01","0.09","0.66","0.23","7","4.0","True","True","","True","100","100.0","3011.0","0.85","0.46","True","False","False","","0.0","False","84.0","0.0558","False","62.0","0.0002","51.0","7.0","False","False","33.0","0.0","False","False","True","95.0","6.0","False","83.0","9.92","True","92.0","0.61","False","83.0","1153.72","False","39.0","False","83.0","37.0","False","75.0","51.0","4.0","65500.0","False","False","4706.0","62.0","True","False","False","0.75","0.01","False","89.0","5.74","True","94.0","0.45","False","84.0","1.5","","","False","False","False","False","False","80.0","0.05","False","80.0","6.26","True","94.0","1260.0","True","99.0","2380.0","True","96.0","1010.0","True","99.0","66.59","False","83.0","62.0","False","41.0","1.0","False","88.0","10.0","False","81.0","50.0","87.0","29.0","89.0","26.0","95.0","17.0","38.0","False","False","False","","","",""
"01073001902","001902","LOW_INCOME_COMMUNITY","0.74","0.0","0.0","0.0","0.02","0.06","0.17","0.11","0.16","0.72","0.11","14","7.0","True","True","","True","100","100.0","1878.0","0.97","0.67","True","False","False","8.0","0.0005","True","98.0","0.3768","False","64.0","0.0003","95.0","43.0","True","True","33.0","0.0","False","False","True","97.0","7.0","False","81.0","9.82","False","86.0","0.5","True","95.0","3045.76","False","47.0","True","96.0","51.0","True","90.0","74.0","3.0","61800.0","False","False","4201.0","55.0","True","True","True","0.79","0.01","False","80.0","3.44","False","82.0","0.17","False","59.0","0.55","","","False","False","False","False","False","87.0","0.2","True","90.0","11.8","True","97.0","1350.0","True","99.0","2410.0","True","95.0","969.0","True","98.0","68.8","True","97.0","37.0","False","66.0","3.0","False","89.0","11.0","True","97.0","74.0","97.0","46.0","84.0","22.0","93.0","11.0","47.0","False","False","False","","","",""
"01073002200","002200","LOW_INCOME_COMMUNITY","0.9","0.01","0.01","0.0","0.0","0.05","0.0","0.0","0.11","0.68","0.19","6","4.0","True","True","","True","100","100.0","2601.0","0.9","0.53","True","False","False","1.0","0.0","False","65.0","0.0237","False","63.0","0.0002","55.0","8.0","False","False","33.0","0.0","False","False","True","98.0","8.0","False","81.0","9.79","False","78.0","0.4","False","44.0","228.31","False","86.0","False","88.0","42.0","False","77.0","54.0","5.0","68000.0","False","False","3212.0","41.0","True","True","True","0.69","0.01","False","75.0","2.69","False","78.0","0.14","False","47.0","0.32","","","False","False","False","False","False","88.0","0.24","False","86.0","8.88","True","94.0","1240.0","True","97.0","2000.0","False","75.0","740.0","True","94.0","71.59","False","87.0","57.0","False","34.0","0.0","True","98.0","21.0","False","89.0","59.0","88.0","29.0","78.0","18.0","93.0","15.0","27.0","False","False","False","","","",""
"01073002303","002303","LOW_INCOME_COMMUNITY","0.9","0.0","0.0","0.0","0.01","0.01","0.06","0.03","0.18","0.67","0.13","10","5.0","True","False","","True","100","62.0","3086.0","0.97","0.67","True","False","False","4.0","0.0001","True","90.0","0.0818","False","63.0","0.0002","78.0","15.0","False","False","33.0","0.0","False","False","True","98.0","8.0","False","81.0","9.81","False","76.0","0.39","False","83.0","1139.32","False","75.0","True","98.0","57.0","False","66.0","40.0","11.0","85400.0","False","False","3745.0","48.0","True","True","True","0.21","0.0","False","71.0","2.18","False","77.0","0.14","False","40.0","0.24","","","False","False","False","False","False","89.0","0.33","False","64.0","3.18","True","97.0","1350.0","True","97.0","2100.0","False","82.0","800.0","True","95.0","71.3","True","97.0","36.0","False","38.0","0.0","True","98.0","20.0","True","95.0","70.0","96.0","43.0","66.0","14.0","96.0","11.0","27.0","False","False","False","","","",""
"01073002400","002400","LOW_INCOME_COMMUNITY","0.56","0.0","0.0","0.0","0.03","0.36","0.02","0.0","0.13","0.74","0.11","8","6.0","True","False","","True","100","44.0","3886.0","0.91","0.54","True","False","False","9.0","0.0006","True","94.0","0.1208","False","58.0","0.0002","87.0","22.0","False","False","33.0","0.0","False","False","False","85.0","4.0","False","83.0","9.93","True","91.0","0.58","False","72.0","692.05","False","29.0","False","83.0","38.0","False","62.0","36.0","47.0","180600.0","True","True","7334.0","91.0","True","True","True","0.54","0.0","False","88.0","5.34","False","88.0","0.23","False","74.0","0.99","True","","False","True","True","False","False","73.0","0.01","False","85.0","8.22","True","90.0","1180.0","True","93.0","1700.0","False","72.0","720.0","False","89.0","73.09","False","89.0","55.0","False","31.0","0.0","False","85.0","9.0","True","94.0","67.0","97.0","46.0","74.0","17.0","86.0","21.0","50.0","False","False","False","","","",""
"01073002700","002700","LOW_INCOME_COMMUNITY","0.52","0.0","0.01","0.0","0.01","0.41","0.01","0.0","0.02","0.84","0.13","10","5.0","True","False","","True","100","85.0","3630.0","0.87","0.48","True","False","False","","0.0","False","57.0","0.0185","False","53.0","0.0002","89.0","25.0","False","False","33.0","0.0","False","False","False","52.0","3.0","False","84.0","9.97","True","96.0","0.78","True","97.0","4397.49","False","2.0","False","82.0","36.0","False","69.0","44.0","55.0","216500.0","True","True","8090.0","95.0","True","True","True","0.88","0.02","True","91.0","6.67","False","88.0","0.23","False","73.0","0.95","","","False","False","False","False","False","66.0","0.0","False","88.0","10.1","False","77.0","1070.0","True","92.0","1680.0","False","72.0","720.0","True","98.0","69.0","True","96.0","40.0","False","33.0","0.0","True","90.0","11.0","True","86.0","55.0","94.0","38.0","76.0","18.0","93.0","15.0","44.0","False","False","False","","","",""
"01073002900","002900","LOW_INCOME_COMMUNITY","0.95","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.07","0.79","0.13","11","5.0","True","True","","True","100","100.0","1968.0","0.96","0.64","True","False","False","","0.0","False","85.0","0.059","False","53.0","0.0002","62.0","10.0","False","False","33.0","0.0","False","False","True","99.0","10.0","False","84.0","9.97","True","93.0","0.63","True","90.0","1797.41","False","27.0","True","95.0","50.0","False","87.0","69.0","4.0","64300.0","False","False","6141.0","81.0","True","True","True","0.85","0.02","False","82.0","3.75","False","82.0","0.17","False","79.0","1.23","","","False","False","False","False","False","62.0","0.0","False","62.0","3.0","True","97.0","1350.0","True","99.0","2760.0","True","98.0","1150.0","True","99.0","66.59","True","99.0","27.0","False","61.0","2.0","False","86.0","9.0","True","93.0","64.0","96.0","42.0","92.0","30.0","99.0","9.0","29.0","False","False","False","","","",""
"01073003001","003001","LOW_INCOME_COMMUNITY","0.61","0.0","0.0","0.0","0.01","0.29","0.06","0.05","0.08","0.74","0.17","3","1.0","True","False","","True","100","100.0","3481.0","0.28","0.11","False","False","False","3.0","0.0","False","57.0","0.0187","False","53.0","0.0002","68.0","11.0","False","False","33.0","0.0","False","False","False","97.0","7.0","False","83.0","9.93","False","89.0","0.53","False","80.0","1004.76","False","70.0","False","94.0","48.0","False","87.0","69.0","6.0","73200.0","False","False","4182.0","55.0","True","False","False","0.21","0.0","False","70.0","2.11","False","75.0","0.13","False","87.0","1.79","","","False","False","False","False","False","73.0","0.02","False","83.0","7.1","False","92.0","1210.0","False","89.0","1570.0","False","60.0","650.0","False","89.0","73.09","True","97.0","39.0","False","12.0","0.0","True","94.0","14.0","True","87.0","56.0","93.0","35.0","78.0","18.0","55.0","8.0","16.0","False","False","False","","","",""
"01073003002","003002","LOW_INCOME_COMMUNITY","0.91","0.0","0.0","0.0","0.0","0.02","0.04","0.03","0.14","0.69","0.16","10","5.0","True","True","","True","100","100.0","2439.0","0.93","0.57","True","False","False","5.0","0.0001","False","71.0","0.0306","False","53.0","0.0002","57.0","8.0","False","False","33.0","0.0","False","False","True","98.0","8.0","False","84.0","9.95","True","91.0","0.57","False","88.0","1660.36","False","65.0","True","90.0","44.0","False","87.0","68.0","5.0","69400.0","False","False","5208.0","69.0","True","False","False","0.21","0.0","False","76.0","2.86","False","79.0","0.15","False","81.0","1.34","","","False","False","False","False","False","68.0","0.01","False","85.0","8.09","True","94.0","1260.0","True","99.0","2480.0","True","95.0","990.0","True","96.0","70.7","True","95.0","44.0","False","43.0","1.0","True","97.0","19.0","True","91.0","62.0","96.0","42.0","82.0","20.0","95.0","8.0","47.0","False","False","False","","","",""
"01073003200","003200","LOW_INCOME_COMMUNITY","0.95","0.01","0.0","0.0","0.01","0.02","0.01","0.0","0.21","0.64","0.14","13","7.0","True","True","","True","100","100.0","1187.0","0.96","0.63","True","False","False","","0.0","True","98.0","0.3629","False","57.0","0.0002","94.0","39.0","True","True","33.0","0.0","False","False","True","99.0","10.0","False","83.0","9.89","False","83.0","0.45","True","93.0","2424.58","False","22.0","True","90.0","44.0","False","64.0","38.0","4.0","64800.0","False","False","5522.0","73.0","True","True","True","0.62","0.0","False","65.0","1.66","False","67.0","0.1","False","85.0","1.61","","","False","False","False","False","False","75.0","0.02","True","95.0","17.97","True","96.0","1300.0","True","99.0","2450.0","True","95.0","969.0","True","92.0","72.3","True","90.0","53.0","False","12.0","0.0","True","96.0","16.0","False","94.0","67.0","87.0","28.0","72.0","16.0","96.0","7.0","48.0","False","False","False","","","",""
"01073003900","003900","LOW_INCOME_COMMUNITY","0.77","0.0","0.0","0.0","0.0","0.02","0.22","0.1","0.17","0.69","0.13","9","5.0","True","True","","True","100","100.0","1271.0","0.9","0.52","True","False","False","","0.0","True","97.0","0.2408","False","56.0","0.0002","90.0","26.0","True","True","33.0","0.0","False","False","True","99.0","8.0","False","83.0","9.93","False","86.0","0.5","False","73.0","733.36","False","37.0","False","88.0","42.0","False","75.0","51.0","3.0","58300.0","False","False","5892.0","78.0","True","True","True","0.86","0.02","False","70.0","2.12","False","69.0","0.11","False","83.0","1.43","","","False","False","False","False","False","19.0","0.0","False","80.0","6.27","True","94.0","1260.0","True","97.0","2050.0","False","78.0","760.0","True","94.0","71.59","True","94.0","45.0","False","88.0","11.0","False","24.0","2.0","True","90.0","60.0","93.0","36.0","70.0","15.0","92.0","18.0","30.0","False","False","False","","","",""
"01073004200","004200","LOW_INCOME_COMMUNITY","0.83","0.0","0.0","0.0","0.0","0.08","0.07","0.0","0.01","0.78","0.2","8","6.0","True","False","","True","100","77.0","1738.0","0.96","0.65","True","False","False","","0.0","True","96.0","0.1731","False","56.0","0.0002","85.0","20.0","False","False","33.0","0.0","False","False","True","99.0","10.0","False","84.0","9.98","True","94.0","0.67","False","81.0","1036.13","False","34.0","True","97.0","54.0","False","85.0","66.0","5.0","68600.0","False","False","5993.0","79.0","True","True","True","0.21","0.0","False","82.0","3.9","False","76.0","0.14","False","79.0","1.23","","","False","False","False","False","False","36.0","0.0","False","85.0","8.03","False","89.0","1160.0","True","98.0","2180.0","False","85.0","830.0","True","98.0","69.4","True","96.0","41.0","False","63.0","3.0","False","28.0","3.0","False","95.0","69.0","83.0","25.0","80.0","20.0","96.0","14.0","28.0","False","False","False","","","",""
"01073004500","004500","LOW_INCOME_COMMUNITY","0.41","0.0","0.07","0.0","0.04","0.42","0.03","0.01","0.1","0.87","0.01","0","0.0","False","False","","False","0","42.0","5177.0","0.2","0.07","False","False","False","5.0","0.0002","False","57.0","0.0185","False","53.0","0.0002","90.0","26.0","True","False","33.0","0.0","False","False","False","95.0","6.0","False","84.0","9.99","False","95.0","0.77","False","93.0","2545.75","False","63.0","False","93.0","47.0","False","51.0","25.0","46.0","177700.0","False","True","7973.0","94.0","True","False","True","0.78","0.01","False","97.0","12.93","False","80.0","0.16","False","50.0","0.36","","True","False","False","False","True","False","19.0","0.0","False","95.0","17.62","False","95.0","1290.0","False","15.0","770.0","False","8.0","360.0","False","91.0","72.8","False","99.0","25.0","False","68.0","3.0","False","95.0","15.0","False","98.0","81.0","99.0","64.0","35.0","6.0","26.0","17.0","64.0","False","False","False","","","",""
"01073010200","010200","LOW_INCOME_COMMUNITY","0.61","0.0","0.0","0.0","0.0","0.19","0.18","0.15","0.1","0.71","0.18","6","4.0","True","False","","True","100","71.0","2813.0","0.98","0.72","True","False","False","","0.0","True","96.0","0.1956","False","55.0","0.0002","70.0","12.0","False","False","33.0","0.0","False","False","False","72.0","3.0","False","80.0","9.76","False","73.0","0.37","False","79.0","923.35","False","21.0","False","77.0","33.0","False","89.0","73.0","4.0","63800.0","False","False","5691.0","75.0","True","False","","0.75","0.01","False","79.0","3.25","False","38.0","0.04","False","81.0","1.31","","","False","False","False","False","False","85.0","0.12","True","90.0","11.07","False","86.0","1130.0","True","95.0","1830.0","False","84.0","819.0","True","97.0","70.2","True","91.0","52.0","False","12.0","0.0","True","98.0","21.0","False","97.0","76.0","87.0","28.0","84.0","22.0","96.0","16.0","36.0","False","False","False","","","",""
"01073011209","011209","LOW_INCOME_COMMUNITY","0.68","0.0","0.0","0.0","0.06","0.22","0.02","0.0","0.24","0.68","0.06","2","2.0","True","False","","True","100","50.0","3563.0","0.75","0.37","True","False","False","12.0","0.0012","False","64.0","0.0235","False","63.0","0.0002","62.0","9.0","False","False","71.0","2.0","False","False","True","90.0","5.0","False","77.0","9.55","False","60.0","0.29","False","45.0","238.0","False","33.0","False","75.0","32.0","False","43.0","19.0","17.0","99500.0","False","False","2021.0","25.0","True","False","","0.7","0.01","False","69.0","1.99","False","79.0","0.15","False","38.0","0.22","","","False","False","False","False","False","54.0","0.0","False","56.0","2.34","False","89.0","1160.0","False","85.0","1460.0","False","57.0","630.0","True","94.0","71.7","False","82.0","63.0","False","36.0","0.0","False","92.0","12.0","False","70.0","41.0","83.0","25.0","41.0","8.0","96.0","13.0","28.0","False","False","False","","","",""
"01073011705","011705","NON_LIC_CONTIGUOUS","0.03","0.0","0.01","0.0","0.0","0.86","0.08","0.06","0.14","0.65","0.2","0","0.0","False","False","","False","0","33.0","7626.0","0.3","0.12","False","False","False","41.0","0.0608","False","67.0","0.0261","False","63.0","0.0002","46.0","6.0","False","False","77.0","22.0","False","False","False","63.0","3.0","False","77.0","9.57","False","63.0","0.31","False","27.0","93.98","False","70.0","False","18.0","14.0","False","32.0","12.0","33.0","145100.0","False","False","632.0","9.0","True","False","","0.68","0.01","False","44.0","0.56","False","66.0","0.1","False","32.0","0.18","","True","False","False","False","True","False","34.0","0.0","False","38.0","0.98","False","22.0","860.0","False","60.0","1130.0","False","71.0","710.0","False","84.0","74.4","False","26.0","119.0","False","12.0","0.0","False","44.0","4.0","False","27.0","19.0","49.0","11.0","40.0","7.0","93.0","3.0","10.0","False","False","False","","","",""
"01073012002","012002","LOW_INCOME_COMMUNITY","0.37","0.0","0.03","0.0","0.04","0.51","0.01","0.01","0.14","0.69","0.16","0","0.0","False","False","","False","0","66.0","7777.0","0.53","0.24","False","False","False","35.0","0.0322","False","74.0","0.0346","False","63.0","0.0002","50.0","7.0","False","False","75.0","14.0","False","False","False","59.0","3.0","False","81.0","9.8","False","80.0","0.42","False","65.0","526.95","False","61.0","False","51.0","23.0","False","30.0","10.0","37.0","155500.0","False","False","1574.0","20.0","True","False","","0.21","0.0","False","63.0","1.56","False","85.0","0.2","False","59.0","0.54","","True","False","False","False","True","False","83.0","0.08","False","45.0","1.46","False","52.0","969.0","False","63.0","1150.0","False","47.0","580.0","False","70.0","76.3","False","32.0","111.0","False","56.0","2.0","False","12.0","2.0","False","49.0","30.0","31.0","7.0","47.0","9.0","94.0","4.0","8.0","False","False","False","","","",""
"01073012701","012701","LOW_INCOME_COMMUNITY","0.25","0.0","0.0","0.0","0.01","0.54","0.1","0.14","0.11","0.71","0.17","1","1.0","True","False","","True","100","25.0","3727.0","0.72","0.35","True","False","False","36.0","0.0367","False","88.0","0.0736","False","63.0","0.0002","72.0","12.0","False","False","70.0","0.0","False","False","False","59.0","3.0","False","78.0","9.65","False","61.0","0.3","False","61.0","453.98","False","27.0","False","41.0","20.0","False","30.0","10.0","34.0","147300.0","False","False","1381.0","17.0","True","False","","0.61","0.0","False","38.0","0.36","False","56.0","0.07","False","37.0","0.21","","","False","False","False","False","False","53.0","0.0","False","31.0","0.64","False","40.0","930.0","False","85.0","1450.0","True","90.0","880.0","False","76.0","75.59","False","53.0","90.0","False","68.0","3.0","False","11.0","1.0","False","65.0","38.0","51.0","12.0","70.0","15.0","96.0","3.0","19.0","False","False","False","","","",""
